tweetId|tweetDate|tweetText|hashTag|hashtagList|location|numberRetweets|userMentions_userName|attitude
1012332868771762177|06-28-2018|@RepMcClintock @repdonyoung @RepStevePearce @RepWesterman @RepLaHood @RepWebster @RepDavidRouzer @RepJackBergman? https://t.co/Yq0QSeYcQk||||3|@RepMcClintock,@repdonyoung,@RepStevePearce,@RepWesterman,@RepLaHood,@RepWebster,@RepDavidRouzer,@RepJackBergman|positive
1012332572406411264|06-28-2018|RT @forestservice: Meet Brooke Penaluna, a research fisheries biologist at the @USDA Forest Service. https://t.co/8r6wvzh8Wf https://t.co/g?||||3|@forestservice,@USDA|positive
1012332482501496832|06-28-2018|@usdaRD @USDA  https://t.co/IWg0MOwKnF||||0|@usdaRD,@USDA|positive
1012332395729702913|06-28-2018|RT @wefishhm70: @POTUS @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @SecretarySonny @SecretaryAcosta @DonaldJTrump @amyklobuch?||||5|@wefishhm70,@POTUS,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump|positive
1012332389668753408|06-28-2018|RT @MinnesotaMiners: @POTUS @SecretarySonny @SecretaryAcosta @USRepRickNolan @RepTomEmmer @RepTimWalz @RepErikPaulsen @RepJasonLewis @colli?||||7|@MinnesotaMiners,@POTUS,@SecretarySonny,@SecretaryAcosta,@USRepRickNolan,@RepTomEmmer,@RepTimWalz,@RepErikPaulsen,@RepJasonLewis|positive
1012332340520128512|06-28-2018|RT @caseliskar: @SecretarySonny The time has come to end the Environmental Assessment in @SuperiorNF . @forestservice has already determine?||||4|@caseliskar,@SecretarySonny,@SuperiorNF,@forestservice|positive
1012332169262444545|06-28-2018|@SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAScottPruitt @SecretarySonny @SecretaryAcosta? https://t.co/xqZepLHDdf||||1|@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAScottPruitt,@SecretarySonny,@SecretaryAcosta|positive
1012332077692448769|06-28-2018|RT @FishMaki: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAScottPruitt @SecretarySonny @SecretaryAcosta @DonaldJTrump @amy?||||4|@FishMaki,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAScottPruitt,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump|positive
1012332073280032768|06-28-2018|RT @USDANutrition: .@USDA encourages #summermeals sites to host activities for participating children and provides free #nutrition educatio?|#summermeals,#nutrition|#summermeals,#nutrition||8|@USDANutrition,@USDA|positive
1012332057396162560|06-28-2018|RT @FishMaki: @senorrinhatch @SenJohnBarrasso @SenJohnHoeven @SenMikeLee @SteveDaines @lisamurkowski @SenatorEnzi @POTUS @SecretaryZinke @D?||||2|@FishMaki,@senorrinhatch,@SenJohnBarrasso,@SenJohnHoeven,@SenMikeLee,@SteveDaines,@lisamurkowski,@SenatorEnzi,@POTUS,@SecretaryZinke|positive
1012332048596504579|06-28-2018|RT @wefishhm70: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAScottPruitt @SecretarySonny @SecretaryAcosta @DonaldJTrump @a?||||3|@wefishhm70,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAScottPruitt,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump|positive
1012332047938080768|06-28-2018|RT @RuthIliana46: .@realDonaldTrump @StateDept @WhiteHouse @FLOTUS @USDA @SBAgov @RuRailways @GazpromEN @RainbowKidsNews @Kidsave_Intl @Ado?||||1|@RuthIliana46,@realDonaldTrump,@StateDept,@WhiteHouse,@FLOTUS,@USDA,@SBAgov,@RuRailways,@GazpromEN,@RainbowKidsNews,@Kidsave_Intl|positive
1012332011317616645|06-28-2018|RT @MyAgData: ?HOT OFFER?: @USDA allows you to use #MyAgData & planting data you already have to report & share w/ @usdafsa & your crop ins?|#MyAgData|#MyAgData||2|@MyAgData,@USDA,@usdafsa|positive
1012331845395107840|06-28-2018|RT @wefishhm70: @POTUS @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @SecretarySonny @SecretaryAcosta @DonaldJTrump @amyklobuch?||||5|@wefishhm70,@POTUS,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump|positive
1012331614905528322|06-28-2018|@SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAScottPruitt @SecretarySonny @SecretaryAcosta? https://t.co/cdXp3aTaPg||||4|@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAScottPruitt,@SecretarySonny,@SecretaryAcosta|positive
1012331542893551617|06-28-2018|@forestservice @USDA I notice nothing the bio about actually fishing. It has become a common tragedy IMO that far t? https://t.co/kC1AEwaP0x||||0|@forestservice,@USDA|positive
1012331502640787456|06-28-2018|@senorrinhatch @SenJohnBarrasso @SenJohnHoeven @SenMikeLee @SteveDaines @lisamurkowski @SenatorEnzi @POTUS? https://t.co/9x0lkju03l||||2|@senorrinhatch,@SenJohnBarrasso,@SenJohnHoeven,@SenMikeLee,@SteveDaines,@lisamurkowski,@SenatorEnzi,@POTUS|positive
1012331241822195713|06-28-2018|RT @SecretarySonny: Appeared on @SquawkCNBC this morning, laying out why @POTUS has held China accountable for its unfair trade practices a?||||16|@SecretarySonny,@SquawkCNBC,@POTUS|positive
1012331142941376513|06-28-2018|3 Big Things: Farm markets trade mostly lower; The month of June has not fared so well for the grain markets; @USDA? https://t.co/WlhwNGz6DT||||0|@USDA|positive
1012331048175316992|06-28-2018|@SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAScottPruitt @SecretarySonny @SecretaryAcosta? https://t.co/jB7tIQznp4||||1|@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAScottPruitt,@SecretarySonny,@SecretaryAcosta|positive
1012330926548897793|06-28-2018|@POTUS @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @SecretarySonny @SecretaryAcosta @DonaldJTrump? https://t.co/O5cLt8aBf5||||2|@POTUS,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump|positive
1012330921331224576|06-28-2018|This funny looking bird needs our help! LandCAN, along with the @USDA_NRCS , is working to empower ranchers and lan? https://t.co/DnKXbjsLbb||||0|@USDA_NRCS|positive
1012330892126248960|06-28-2018|RT @FoodPrintsDC: This past school year, we were fortunate to have so many local FoodPrints supporters: parent-teacher associations, @OSSED?||||1|@FoodPrintsDC|positive
1012330765093429249|06-28-2018|RT @MinnesotaMiners: @SecretaryZinke @SecretarySonny Follow @POTUS lead and end the politically motivated mineral withdrawal in @SuperiorNF?||||9|@MinnesotaMiners,@SecretaryZinke,@SecretarySonny,@POTUS,@SuperiorNF|positive
1012330683300270080|06-28-2018|@SecretarySonny @SquawkCNBC @POTUS Don?t subsidize! Help them market their produce here and abroad!!!||||0|@SecretarySonny,@SquawkCNBC,@POTUS|positive
1012330614173851650|06-28-2018|RT @SecretarySonny: Appeared on @SquawkCNBC this morning, laying out why @POTUS has held China accountable for its unfair trade practices a?||||16|@SecretarySonny,@SquawkCNBC,@POTUS|positive
1012330459827712001|06-28-2018|This is a great video description of what?s going on in Ag right now. @SecretarySonny is a smart guy, they?ll hopef? https://t.co/tAYDdQ5lzG||||0|@SecretarySonny|positive
1012330430903869441|06-28-2018|RT @endhungerMD: Our State Coordinator and #UMES Student  @sharonbmills , the second @USDA  Wallace-Carver Fellow from @UMESNews, at the @W?|#UMES|#UMES||8|@endhungerMD,@sharonbmills,@USDA,@UMESNews|positive
1012330338717196289|06-28-2018|@SecretaryZinke @DOIDepSec @KMBenedetto @SecretarySonny @RepTomEmmer @RepGosar @RepWesterman @JeffSmalls? https://t.co/rocj6unQBF||||4|@SecretaryZinke,@DOIDepSec,@KMBenedetto,@SecretarySonny,@RepTomEmmer,@RepGosar,@RepWesterman,@JeffSmalls|positive
1012330049620578304|06-28-2018|@USDA Start with the ones prescribing them! My daughter was prescribed 10mg Tylenol 3 every 4 hours or as needed fo? https://t.co/OejLVdrT9Z||||0|@USDA|positive
1012329968725102593|06-28-2018|RT @endhungerMD: Our State Coordinator and #UMES Student  @sharonbmills , the second @USDA  Wallace-Carver Fellow from @UMESNews, at the @W?|#UMES|#UMES||8|@endhungerMD,@sharonbmills,@USDA,@UMESNews|positive
1012329785098428416|06-28-2018|An Oregon ranching family has teamed up @nature_org, @USDA_NRCS and @climatetrust in a project to manage native gra? https://t.co/fR7gmBZpBv||||0|@nature_org,@USDA_NRCS,@climatetrust|positive
1012329724222300163|06-28-2018|RT @caseliskar: @SecretarySonny The time has come to end the Environmental Assessment in @SuperiorNF . @forestservice has already determine?||||4|@caseliskar,@SecretarySonny,@SuperiorNF,@forestservice|positive
1012329716856975362|06-28-2018|Most innovative agTech Start ups
@bibekdebroy @gilly381 @USDA @aitech90 @googleanalytics @GoogleDesign @bgreene
https://t.co/aOZ3fzdx23||||0|@bibekdebroy,@gilly381,@USDA,@aitech90,@googleanalytics,@GoogleDesign,@bgreene|positive
1012329652440977410|06-28-2018|.@realDonaldTrump @StateDept @WhiteHouse @FLOTUS @USDA @SBAgov @RuRailways @GazpromEN @RainbowKidsNews? https://t.co/6WaxK0Tuhp||||1|@realDonaldTrump,@StateDept,@WhiteHouse,@FLOTUS,@USDA,@SBAgov,@RuRailways,@GazpromEN,@RainbowKidsNews|positive
1012329611680735233|06-28-2018|RT @endhungerMD: Our State Coordinator and #UMES Student  @sharonbmills , the second @USDA  Wallace-Carver Fellow from @UMESNews, at the @W?|#UMES|#UMES||8|@endhungerMD,@sharonbmills,@USDA,@UMESNews|positive
1012329593955606528|06-28-2018|@RepGosar @Replouiegohmert @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCook @RepWesterman @CongressmanHice? https://t.co/YkU4VUMGpv||||1|@RepGosar,@replouiegohmert,@RepLizCheney,@RepRobBishop,@RepGarretGraves,@RepPaulCook,@RepWesterman,@CongressmanHice|positive
1012329297909035008|06-28-2018|"Senators Slowly Wading Through the #FarmBill Process," https://t.co/JCetEV4bbL (MP3- 1 minute).  @USDA Radio. https://t.co/T49YbUoPg7|#FarmBill|#FarmBill||0|@USDA|positive
1012329271736406016|06-28-2018|RT @Amyjoi16: The drought in Utah is only getting worse! #Drought18 #thinkrain @USDA_NRCS https://t.co/6tGb2OimZT|#Drought18,#thinkrain|#Drought18,#thinkrain||8|@Amyjoi16,@USDA_NRCS|positive
1012328929791823873|06-28-2018|RT @forestservice: Meet Brooke Penaluna, a research fisheries biologist at the @USDA Forest Service. https://t.co/8r6wvzh8Wf https://t.co/g?||||3|@forestservice,@USDA|positive
1012328901509505024|06-28-2018|The drought in Utah is only getting worse! #Drought18 #thinkrain @USDA_NRCS https://t.co/6tGb2OimZT|#Drought18,#thinkrain|#Drought18,#thinkrain||8|@USDA_NRCS|positive
1012328743011082240|06-28-2018|RT @SecretarySonny: Appeared on @SquawkCNBC this morning, laying out why @POTUS has held China accountable for its unfair trade practices a?||||16|@SecretarySonny,@SquawkCNBC,@POTUS|positive
1012328594041921537|06-28-2018|@SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAScottPruitt @SecretarySonny @SecretaryAcosta? https://t.co/r0CvPyUse4||||3|@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAScottPruitt,@SecretarySonny,@SecretaryAcosta|positive
1012328493772877824|06-28-2018|RT @PatriciaHammes2: @SecretarySonny It?s time! end the Environmental Assessment in @SuperiorNF @forestservice has already determined there?||||7|@PatriciaHammes2,@SecretarySonny,@SuperiorNF,@forestservice|positive
1012328449158107136|06-28-2018|@POTUS @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @SecretarySonny @SecretaryAcosta @DonaldJTrump? https://t.co/6xWbAmhGtn||||5|@POTUS,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump|positive
1012328445253181440|06-28-2018|RT @CCSI_IN: Let's make this happen! #SoilHealthForever

@USDA_NRCS @NACDconserve @IASWCD @IndianaNRCS @Nature_Indiana  @ctic_tweet @soil_i?|#SoilHealthForever|#SoilHealthForever||2|@CCSI_IN,@USDA_NRCS,@NACDconserve,@IASWCD,@IndianaNRCS,@Nature_Indiana,@ctic_tweet|positive
1012328141522653184|06-28-2018|RT @FarmPolicy: Approximately 26% of #cattle inventory is within an area experiencing #drought.  @USDA, Office of the Chief Economist. http?|#cattle,#drought|#cattle,#drought||2|@FarmPolicy,@USDA|positive
1012328046416678913|06-28-2018|@SecretarySonny @SquawkCNBC @POTUS They took our genetics, they took our practices. No more. Thank you Sonny!||||0|@SecretarySonny,@SquawkCNBC,@POTUS|positive
1012327744808669184|06-28-2018|@RepGosar @Replouiegohmert @RepDLamborn @RobWittman @RepStevePearce @RepLizCheney @RepWesterman @CongressmanHice? https://t.co/COxhVMlQ8K||||2|@RepGosar,@replouiegohmert,@RepDLamborn,@RobWittman,@RepStevePearce,@RepLizCheney,@RepWesterman,@CongressmanHice|positive
1012327616135729152|06-28-2018|@RepGosar @Replouiegohmert @RepDLamborn @RobWittman @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves? https://t.co/kfuzMR6Wyj||||3|@RepGosar,@replouiegohmert,@RepDLamborn,@RobWittman,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves|positive
1012327559151869952|06-28-2018|@rigaslav @drjamesdinic It is a parabolic curve, but Low (@USDA recommendation) is worst than High -||||0|@rigaslav,@drjamesdinic,@USDA|positive
1012327477354614785|06-28-2018|RT @MinnesotaMiners: @SecretaryZinke @SecretarySonny Follow @POTUS lead and end the politically motivated mineral withdrawal in @SuperiorNF?||||9|@MinnesotaMiners,@SecretaryZinke,@SecretarySonny,@POTUS,@SuperiorNF|positive
1012327398283665413|06-28-2018|RT @MinnesotaMiners: @SecretaryZinke @SecretarySonny Follow @POTUS lead and end the politically motivated mineral withdrawal in @SuperiorNF?||||9|@MinnesotaMiners,@SecretaryZinke,@SecretarySonny,@POTUS,@SuperiorNF|positive
1012327385876877313|06-28-2018|@POTUS @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAScottPruitt @SecretarySonny @SecretaryAcosta @DonaldJTrump? https://t.co/QqBZN62gCS||||2|@POTUS,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAScottPruitt,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump|positive
1012326239766532096|06-28-2018|RT @FarmPolicy: Approximately 9% of #corn production is within an area experiencing #drought.  @USDA, Office of the Chief Economist. https:?|#corn,#drought|#corn,#drought||3|@FarmPolicy,@USDA|positive
1012325307351752704|06-28-2018|RT @forestservice: Meet Brooke Penaluna, a research fisheries biologist at the @USDA Forest Service. https://t.co/8r6wvzh8Wf https://t.co/g?||||3|@forestservice,@USDA|positive
1012325274824986630|06-28-2018|@SenateGOP NO 2 a continued SUBSIDY! Yes to help in a bad season, they need to grow what sells!  Capitalism not soc? https://t.co/MAmOjeRIbC||||0|@SenateGOP|positive
1012325266788683781|06-28-2018|RT @LindsayThomasJr: If you haven't run a free Web Soil Survey map and report for your hunting land, you'll be surprised what you'll learn.?||||1|@LindsayThomasJr|positive
1012325219082489857|06-28-2018|RT @SecretarySonny: Appeared on @SquawkCNBC this morning, laying out why @POTUS has held China accountable for its unfair trade practices a?||||16|@SecretarySonny,@SquawkCNBC,@POTUS|positive
1012325078707601408|06-28-2018|RT @endhungerMD: Our State Coordinator and #UMES Student  @sharonbmills , the second @USDA  Wallace-Carver Fellow from @UMESNews, at the @W?|#UMES|#UMES||8|@endhungerMD,@sharonbmills,@USDA,@UMESNews|positive
1012325016317247489|06-28-2018|RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?||||929|@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley|positive
1012324747034710017|06-28-2018|RT @MinnesotaMiners: @POTUS @SecretarySonny @SecretaryAcosta @USRepRickNolan @RepTomEmmer @RepTimWalz @RepErikPaulsen @RepJasonLewis @colli?||||7|@MinnesotaMiners,@POTUS,@SecretarySonny,@SecretaryAcosta,@USRepRickNolan,@RepTomEmmer,@RepTimWalz,@RepErikPaulsen,@RepJasonLewis|positive
1012324659143106560|06-28-2018|RT @MinnesotaMiners: @SecretaryZinke @SecretarySonny Follow @POTUS lead and end the politically motivated mineral withdrawal in @SuperiorNF?||||9|@MinnesotaMiners,@SecretaryZinke,@SecretarySonny,@POTUS,@SuperiorNF|positive
1012324632291143680|06-28-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @DOIDepSec @SecretarySonny @RepTomEmmer @RepGosar @RepWesterman @JeffSmalls @RepTipton @RepStev?||||5|@MinnesotaMiners,@POTUS,@SecretaryZinke,@DOIDepSec,@SecretarySonny,@RepTomEmmer,@RepGosar,@RepWesterman,@JeffSmalls,@RepTipton|positive
1012324586770305024|06-28-2018|RT @MinnesotaMiners: @SecretaryZinke @DOIDepSec @KMBenedetto @SecretarySonny @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterman @JeffSmal?||||5|@MinnesotaMiners,@SecretaryZinke,@DOIDepSec,@KMBenedetto,@SecretarySonny,@USRepRickNolan,@RepTomEmmer,@RepGosar,@RepWesterman|positive
1012324549910781952|06-28-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @DOIDepSec @KMBenedetto @SecretarySonny @USRepRickNolan @RepGosar @RepWesterman @JeffSmalls @Re?||||5|@MinnesotaMiners,@POTUS,@SecretaryZinke,@DOIDepSec,@KMBenedetto,@SecretarySonny,@USRepRickNolan,@RepGosar,@RepWesterman,@JeffSmalls|positive
1012324387159183361|06-28-2018|RT @fsdeditor: USDA awards Wyo. farm-to-school grant https://t.co/PibBt2Sdh8 @USDAPress  @USDA  #farmtoschool #farmtotable #Wyoming https:/?|#farmtoschool,#farmtotable,#Wyoming|#farmtoschool,#farmtotable,#Wyoming||2|@fsdeditor,@USDAPress,@USDA|positive
1012324267999023105|06-28-2018|RT @SecretarySonny: Our flight from Chicago to D.C. was cancelled (like many flights out of O'Hare today), so we roadtripped up to Milwauke?||||28|@SecretarySonny|positive
1012323845309718529|06-28-2018|RT @MinnesotaMiners: @POTUS @SecretarySonny @SecretaryAcosta @USRepRickNolan @RepTomEmmer @RepTimWalz @RepErikPaulsen @RepJasonLewis @colli?||||7|@MinnesotaMiners,@POTUS,@SecretarySonny,@SecretaryAcosta,@USRepRickNolan,@RepTomEmmer,@RepTimWalz,@RepErikPaulsen,@RepJasonLewis|positive
1012323797201014784|06-28-2018|RT @MinnesotaMiners: @SecretaryZinke @SecretarySonny Follow @POTUS lead and end the politically motivated mineral withdrawal in @SuperiorNF?||||9|@MinnesotaMiners,@SecretaryZinke,@SecretarySonny,@POTUS,@SuperiorNF|positive
1012323769275252737|06-28-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @DOIDepSec @SecretarySonny @RepTomEmmer @RepGosar @RepWesterman @JeffSmalls @RepTipton @RepStev?||||5|@MinnesotaMiners,@POTUS,@SecretaryZinke,@DOIDepSec,@SecretarySonny,@RepTomEmmer,@RepGosar,@RepWesterman,@JeffSmalls,@RepTipton|positive
1012323748677111808|06-28-2018|RT @SecretarySonny: Our flight from Chicago to D.C. was cancelled (like many flights out of O'Hare today), so we roadtripped up to Milwauke?||||28|@SecretarySonny|positive
1012323735456616449|06-28-2018|RT @MinnesotaMiners: @SecretaryZinke @DOIDepSec @KMBenedetto @SecretarySonny @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterman @JeffSmal?||||5|@MinnesotaMiners,@SecretaryZinke,@DOIDepSec,@KMBenedetto,@SecretarySonny,@USRepRickNolan,@RepTomEmmer,@RepGosar,@RepWesterman|positive
1012323695208161282|06-28-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @DOIDepSec @KMBenedetto @SecretarySonny @USRepRickNolan @RepGosar @RepWesterman @JeffSmalls @Re?||||5|@MinnesotaMiners,@POTUS,@SecretaryZinke,@DOIDepSec,@KMBenedetto,@SecretarySonny,@USRepRickNolan,@RepGosar,@RepWesterman,@JeffSmalls|positive
1012323535673614336|06-28-2018|@forestservice @USDA Hi Brooke......||||0|@forestservice,@USDA|positive
1012323503138320384|06-28-2018|The @USDA_NRCS June Soil Health Update is out.  Download and read it here:
https://t.co/ForMGqRSPH||||1|@USDA_NRCS|positive
1012323338784575493|06-28-2018|RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?||||929|@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley|positive
1012323333948534785|06-28-2018|RT @MinnesotaMiners: @POTUS @SecretarySonny @SecretaryAcosta @USRepRickNolan @RepTomEmmer @RepTimWalz @RepErikPaulsen @RepJasonLewis @colli?||||7|@MinnesotaMiners,@POTUS,@SecretarySonny,@SecretaryAcosta,@USRepRickNolan,@RepTomEmmer,@RepTimWalz,@RepErikPaulsen,@RepJasonLewis|positive
1012323275555385346|06-28-2018|RT @MinnesotaMiners: @SecretaryZinke @SecretarySonny Follow @POTUS lead and end the politically motivated mineral withdrawal in @SuperiorNF?||||9|@MinnesotaMiners,@SecretaryZinke,@SecretarySonny,@POTUS,@SuperiorNF|positive
1012323249458483200|06-28-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @DOIDepSec @SecretarySonny @RepTomEmmer @RepGosar @RepWesterman @JeffSmalls @RepTipton @RepStev?||||5|@MinnesotaMiners,@POTUS,@SecretaryZinke,@DOIDepSec,@SecretarySonny,@RepTomEmmer,@RepGosar,@RepWesterman,@JeffSmalls,@RepTipton|positive
1012323214343667712|06-28-2018|RT @MinnesotaMiners: @SecretaryZinke @DOIDepSec @KMBenedetto @SecretarySonny @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterman @JeffSmal?||||5|@MinnesotaMiners,@SecretaryZinke,@DOIDepSec,@KMBenedetto,@SecretarySonny,@USRepRickNolan,@RepTomEmmer,@RepGosar,@RepWesterman|positive
1012323174510456832|06-28-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @DOIDepSec @KMBenedetto @SecretarySonny @USRepRickNolan @RepGosar @RepWesterman @JeffSmalls @Re?||||5|@MinnesotaMiners,@POTUS,@SecretaryZinke,@DOIDepSec,@KMBenedetto,@SecretarySonny,@USRepRickNolan,@RepGosar,@RepWesterman,@JeffSmalls|positive
1012322854275371008|06-28-2018|RT @SecretarySonny: Appeared on @SquawkCNBC this morning, laying out why @POTUS has held China accountable for its unfair trade practices a?||||16|@SecretarySonny,@SquawkCNBC,@POTUS|positive
1012322563924611072|06-28-2018|@forestservice @USDA Hi Brooke!||||0|@forestservice,@USDA|positive
1012322497243615233|06-28-2018|RT @SecretarySonny: Appeared on @SquawkCNBC this morning, laying out why @POTUS has held China accountable for its unfair trade practices a?||||16|@SecretarySonny,@SquawkCNBC,@POTUS|positive
1012322280804900864|06-28-2018|2/ @USDA Wx:  Prospects for #corn and #soybeans are currently favorable due to near- to above- normal rainfall over? https://t.co/6RnimwX0Vq|#corn,#soybeans|#corn,#soybeans||0|@USDA|positive
1012322279483674624|06-28-2018|1/ @USDA Wx: Plains, Most locations have received significant rainfall in recent days, but excessive heat (daytime? https://t.co/6icAaq83rH||||0|@USDA|positive
1012322205915631616|06-28-2018|RT @USDA: USDA Responds to #OpioidCrisis in Rural America - https://t.co/l7B3NdYphz|#OpioidCrisis|#OpioidCrisis||6|@USDA|positive
1012322109945794560|06-28-2018|?HOT OFFER?: @USDA allows you to use #MyAgData & planting data you already have to report & share w/ @usdafsa & you? https://t.co/qLkfzrZlpc|#MyAgData|#MyAgData||2|@USDA,@usdafsa|positive
1012321826087882752|06-28-2018|RT @SecretarySonny: Appeared on @SquawkCNBC this morning, laying out why @POTUS has held China accountable for its unfair trade practices a?||||16|@SecretarySonny,@SquawkCNBC,@POTUS|positive
1012321785277222913|06-28-2018|RT @FarmPolicy: Approximately 10% of #soybean production is within an area experiencing #drought.  @USDA, Office of the Chief Economist. ht?|#soybean,#drought|#soybean,#drought||2|@FarmPolicy,@USDA|positive
1012321715370840064|06-28-2018|RT @FarmPolicy: Approximately 10% of #soybean production is within an area experiencing #drought.  @USDA, Office of the Chief Economist. ht?|#soybean,#drought|#soybean,#drought||2|@FarmPolicy,@USDA|positive
1012321649293701122|06-28-2018|Approximately 9% of spring #wheat production is within an area experiencing #drought.  @USDA, Office of the Chief E? https://t.co/hAZaxX9dXs|#wheat,#drought|#wheat,#drought||0|@USDA|positive
1012321634630455297|06-28-2018|@USDA https://t.co/pEnfN3Qnrl So that mean no free food for young kid immigrants [nor adults] waiting be reunited w? https://t.co/m9K4gkeMMV||||0|@USDA|positive
1012321565319589889|06-28-2018|RT @FarmPolicy: Approximately 26% of #cattle inventory is within an area experiencing #drought.  @USDA, Office of the Chief Economist. http?|#cattle,#drought|#cattle,#drought||2|@FarmPolicy,@USDA|positive
1012321542355578880|06-28-2018|RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?||||293|@GrowthEnergy,@USDA,@EPA|positive
1012321498915360768|06-28-2018|RT @SecretarySonny: Appeared on @SquawkCNBC this morning, laying out why @POTUS has held China accountable for its unfair trade practices a?||||16|@SecretarySonny,@SquawkCNBC,@POTUS|positive
1012321464568016896|06-28-2018|@SecretarySonny @SquawkCNBC @POTUS Um, er, exactly what do you mean American farmers will not have to bear the brun? https://t.co/T2rFH0UFIk||||0|@SecretarySonny,@SquawkCNBC,@POTUS|positive
1012321390861737985|06-28-2018|Approximately 26% of #cattle inventory is within an area experiencing #drought.  @USDA, Office of the Chief Economi? https://t.co/Elw7wuxW8L|#cattle,#drought|#cattle,#drought||2|@USDA|positive
1012321206186528768|06-28-2018|Approximately 23% of hay acreage is within an area experiencing #drought.  @USDA, Office of the Chief Economist. https://t.co/aGLnFDJkRi|#drought|#drought||0|@USDA|positive
1012321154114125824|06-28-2018|RT @SecretarySonny: Appeared on @SquawkCNBC this morning, laying out why @POTUS has held China accountable for its unfair trade practices a?||||16|@SecretarySonny,@SquawkCNBC,@POTUS|positive
1012321029472051200|06-28-2018|In this week's @USDA Crop Conditions report, the agency rated 77% of the #corn crop #good to excellent and 73% of t? https://t.co/YEyFTVmHsq|#corn,#good|#corn,#good||0|@USDA|positive
1012320998262222848|06-28-2018|Via @USDA_NRCS: For more than 80 years, NRCS has helped producers invest in their farms & local communities to keep? https://t.co/1AbiepWtUc||||0|@USDA_NRCS|positive
1012320930364829697|06-28-2018|RT @USDA: USDA Responds to #OpioidCrisis in Rural America - https://t.co/l7B3NdYphz|#OpioidCrisis|#OpioidCrisis||6|@USDA|positive
1012320844134182912|06-28-2018|RT @SecretarySonny: Appeared on @SquawkCNBC this morning, laying out why @POTUS has held China accountable for its unfair trade practices a?||||16|@SecretarySonny,@SquawkCNBC,@POTUS|positive
1012320695005646849|06-28-2018|RT @USDA: USDA Responds to #OpioidCrisis in Rural America - https://t.co/l7B3NdYphz|#OpioidCrisis|#OpioidCrisis||6|@USDA|positive
1012320599442632704|06-28-2018|RT @FarmPolicy: Approximately 9% of #corn production is within an area experiencing #drought.  @USDA, Office of the Chief Economist. https:?|#corn,#drought|#corn,#drought||3|@FarmPolicy,@USDA|positive
