tweetId|tweetDate|tweetText|hashtagList|location|numberRetweets|userMentions_userName,,,,,,,,,,
1026875574554435584|08-07-2018|@SecretarySonny @POTUS You might want to take a look at all that Chinese national graduate students at our taxpayer? https://t.co/HEtgmwgWIh|||0|@SecretarySonny,@POTUS,,,,,,,,,
1026875381268328448|08-07-2018|RT @Unitedminingal: @SecretarySonny We are tired of waiting for the outcome of the Environmental Assessment in the @SuperiorNF . Lets get t?|||10|@Unitedminingal,@SecretarySonny,@SuperiorNF,,,,,,,,
1026875231594532871|08-07-2018|RT @JohnPGoodwin: This article is about Missouri, but could just as well be about @USDA. Stop bending over backwards to protect puppy mills?|||5|@JohnPGoodwin,@USDA,,,,,,,,
1026875131308781568|08-07-2018|RT @USDA: Celebrate #FarmersMarketWeek by visiting a local farmers market near you! Not sure where to start? Browse our Local Food Director?|#FarmersMarketWeek||40|@USDA,,,,,,,,,,
1026874945857613824|08-07-2018|RT @caseliskar: @SecretarySonny You need to take the time out of your busy schedule and come to NE Minnesota. Listen to the people who supp?|||8|@caseliskar,@SecretarySonny,,,,,,,,,
1026874930019950594|08-07-2018|Alma Solis, a Brownsville native & @USDA research entomologist, exemplifies what it means to #ChangetheWorld. She e? https://t.co/zLxS35sx13|#ChangetheWorld||3|@USDA,,,,,,,,
1026874844166664192|08-07-2018|RT @USDA: Celebrate #FarmersMarketWeek by visiting a local farmers market near you! Not sure where to start? Browse our Local Food Director?|#FarmersMarketWeek||40|@USDA,,,,,,,,,,
1026874182150369280|08-07-2018|RT @USDAClimateHubs: Hear about the benefits of #agroforestry in transitioning and #organic systems in temperate and tropical climates http?|#agroforestry,#organic||3|@USDAClimateHubs,,,,,,,,,
1026874149657096194|08-07-2018|RT @usdafsa: Celebrate National #FarmersMarketWeek! With 8,700+ farmers markets in our directory - find one near you https://t.co/oxDIpBP07?|#FarmersMarketWeek||48|@usdafsa,,,,,,,,,
1026874146565832704|08-07-2018|RT @FarmersGov: Cover crop roots create channels in the soil, allowing water to infiltrate. This helps the soil retain moisture, even durin?|||16|@FarmersGov,,,,,,,,
1026874121593020416|08-07-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||272|@HoustonISD,@USDA,,,,,,,
1026874109047779328|08-07-2018|RT @USDA: Celebrate #FarmersMarketWeek by visiting a local farmers market near you! Not sure where to start? Browse our Local Food Director?|#FarmersMarketWeek||40|@USDA,,,,,,,,,,
1026874002994851840|08-07-2018|RT @USDA: Agriculture @SecretarySonny proclaims August 5-11,2018, as National #FarmersMarketWeek - https://t.co/gXXKyd2RxH https://t.co/vE?|#FarmersMarketWeek||62|@USDA,@SecretarySonny,,,,,,,
1026873816625106945|08-07-2018|RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?|||46|@SecretarySonny,@USTradeRep,,,,,,,,,
1026873463145938945|08-07-2018|Great ?@USDA_NRCS? plan to help clean up the Chesapeake Bay! Great news for us all in this watershed! https://t.co/RDAL4WAaNO|||1|@USDA_NRCS,,,,,,,,,,
1026873417222508549|08-07-2018|RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?|||46|@SecretarySonny,@USTradeRep,,,,,,,,,
1026873355046215680|08-07-2018|Here my lecture on technical aspects of @plazi_ch 's expedition to discover known biodiversity, held today at the? https://t.co/EkgHUq6BwO|||7|@plazi_ch,,,,,,,,,
1026872598087520256|08-07-2018|RT @SBA_Wisconsin: It's National #FarmersMarketWeek! Support your local small business vendors ?,,,,,,,,,,
https://t.co/2pQhQQh49k cc: @USDA https://?|#FarmersMarketWeek||2|@SBA_Wisconsin,@USDA,,,,,,,,,
1026872459545522176|08-07-2018|RT @USDA: Agriculture @SecretarySonny proclaims August 5-11,2018, as National #FarmersMarketWeek - https://t.co/gXXKyd2RxH https://t.co/vE?|#FarmersMarketWeek||62|@USDA,@SecretarySonny,,,,,,,
1026871754038419456|08-07-2018|RT @USDA: It's #MondayMorning! What better way to start the week off with some #MondayMotivation from our very own @SecretarySonny. https:/?|#MondayMorning,#MondayMotivation||85|@USDA,@SecretarySonny,,,,,,,,
1026871502262685697|08-07-2018|RT @FarmersGov: Cover crop roots create channels in the soil, allowing water to infiltrate. This helps the soil retain moisture, even durin?|||16|@FarmersGov,,,,,,,,
1026871472843882496|08-07-2018|RT @FarmersGov: We worked with Texas rancher Kregg McKenny to develop an alternative water source for his cattle in times of drought. How c?|||5|@FarmersGov,,,,,,,,,,
1026871472311152640|08-07-2018|Hey @USDA @UnitedStates @texasgov please STOP SPRAYING #CHEMTRAILS OVER MY HOUSE!! https://t.co/qrYMB9rJpq|#CHEMTRAILS||0|@USDA,@UnitedStates,@texasgov,,,,,,,,
1026871266622550017|08-07-2018|RT @ctnext: We?re bringing @NIHSBIR, @NSFsbir, @USDA and more agencies right to you! #SBIRRoadTour comes to New Haven, CT on August 21. Reg?|#SBIRRoadTour||3|@ctnext,@NIHsbir,@NSFSBIR,@USDA,,,,
1026870729428676609|08-07-2018|RT @USDA: U.S. poultry gains new market access in Morocco. The U.S. is the world?s 2nd largest poultry exporter, with global sales of poult?|||31|@USDA,,,,,,,,,
1026870645513052161|08-07-2018|Join the U.S. Department of Ag on a trade mission to Seoul November 5-8,2018, and learn how you can grow your busi? https://t.co/3Lr1yUQXTR|||2|,,,,,,,,
1026870370677280768|08-07-2018|RT @PRKDMc: Con más de 50 líderes boricuas en Miami convocados por ?@BillClinton? a reunión ?@ClintonFdn? sobre recuperación post-desastre-?|||4|@PRKDMc,@BillClinton,@ClintonFdn,,,,,,,,
1026870092611678208|08-07-2018|Hear about the benefits of #agroforestry in transitioning and #organic systems in temperate and tropical climates? https://t.co/3YzAxDPOAd|#agroforestry,#organic||3|,,,,,,,,,
1026869792970600448|08-07-2018|@USDA Acting Deputy Under Secretary Brandon Lipps tours @JVSBoston #SNAP Employment and Training program preparing? https://t.co/4IGYBSEoYn|#SNAP||0|@USDA,@JVSBoston,,,,,,,,,
1026869776340135941|08-07-2018|RT @JohnPGoodwin: This article is about Missouri, but could just as well be about @USDA. Stop bending over backwards to protect puppy mills?|||5|@JohnPGoodwin,@USDA,,,,,,,,
1026869369849217025|08-07-2018|USDA Invests $97 Million in Rural Broadband Infrastructure to Improve Service for 22,000 Subscribers in 11 States i? https://t.co/mMK6inw27n|||0|,,,,,,,,,
1026869352140890112|08-07-2018|RT @ctnext: We?re bringing @NIHSBIR, @NSFsbir, @USDA and more agencies right to you! #SBIRRoadTour comes to New Haven, CT on August 21. Reg?|#SBIRRoadTour||3|@ctnext,@NIHsbir,@NSFSBIR,@USDA,,,,
1026869146708000770|08-07-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||272|@HoustonISD,@USDA,,,,,,,
1026868858110582790|08-07-2018|RT @USDA: Agriculture @SecretarySonny proclaims August 5-11,2018, as National #FarmersMarketWeek - https://t.co/gXXKyd2RxH https://t.co/vE?|#FarmersMarketWeek||62|@USDA,@SecretarySonny,,,,,,,
1026868746248433664|08-07-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||272|@HoustonISD,@USDA,,,,,,,
1026868652996534273|08-07-2018|Nutrition sites like the ones found in New Britain are incredibly important to feeding our children throughout the? https://t.co/tnvlDzoqQ4|||0|,,,,,,,,,,
1026868377703342080|08-07-2018|RT @ctnext: We?re bringing @NIHSBIR, @NSFsbir, @USDA and more agencies right to you! #SBIRRoadTour comes to New Haven, CT on August 21. Reg?|#SBIRRoadTour||3|@ctnext,@NIHsbir,@NSFSBIR,@USDA,,,,
1026868162694926339|08-07-2018|RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?|||46|@SecretarySonny,@USTradeRep,,,,,,,,,
1026868129622708225|08-07-2018|3 violations of the AWA and @USDA negligence has kept #Blackfish Lolita in illegal conditions 4 decades. #FreeLolita https://t.co/vDaxQdAJW4|#Blackfish,#FreeLolita||0|@USDA,,,,,,,,,
1026867756396769282|08-07-2018|RT @SBAgov: It's National #FarmersMarketWeek! Support your local small business vendors ? https://t.co/fO6EXA1Pc1 cc: @USDA https://t.co/p7?|#FarmersMarketWeek||50|@SBAgov,@USDA,,,,,,,,,
1026867397309997056|08-07-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||272|@HoustonISD,@USDA,,,,,,,
1026867085509636100|08-07-2018|RT @HSUSPuppyMills: Sadly, @usda is not the only agency appearing to go lax on puppy mills; a state agency is also under scrutiny https://t?|||2|@HSUSPuppyMills,@USDA,,,,,,,,
1026867039900581888|08-07-2018|RT @donnamartinrd: In @BurkeCountyGA, @Harvest_Bright @BCPS_Bears R proud 2 support small-to-medium, family, new, beginning + veteran #loca?|||4|@donnamartinrd,@BurkeCountyGA,@Harvest_Bright,@BCPS_Bears,,,
1026866318442684423|08-07-2018|@HoustonISD @ChauncyOnTV @USDA Outstanding HISD!! Many students truly need this.|||0|@HoustonISD,@ChauncyOnTV,@USDA,,,,,,,,
1026865763485995010|08-07-2018|RT @SBAgov: It's National #FarmersMarketWeek! Support your local small business vendors ? https://t.co/fO6EXA1Pc1 cc: @USDA https://t.co/p7?|#FarmersMarketWeek||50|@SBAgov,@USDA,,,,,,,,,
1026865685748744192|08-07-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||272|@HoustonISD,@USDA,,,,,,,
1026865606790983685|08-07-2018|It's National #FarmersMarketWeek! Support your local small business vendors ? https://t.co/BLYvFvuC8i cc: @USDA https://t.co/UB4LXjDyuT|#FarmersMarketWeek||0|@USDA,,,,,,,,,,
1026865600897769472|08-07-2018|RT @USDA_NRCS: Since 2009, NRCS has helped landowners improve 3.6 million acres of land in the Chesapeake Bay watershed. Here?s our plan fo?|||3|@USDA_NRCS,,,,,,,,,
1026865410858201089|08-07-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||272|@HoustonISD,@USDA,,,,,,,
1026864937061294082|08-07-2018|.@SecretarySonny has got it right. The WTO needs to step up enforcement. ,,,,,,,,,,
https://t.co/Ol4SJakmpL|||1|@SecretarySonny,,,,,,,,,,
1026864890626105349|08-07-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||272|@HoustonISD,@USDA,,,,,,,
1026864857927303169|08-07-2018|RT @NoUseForNamesJ: @SecretarySonny @USTradeRep @USDAForeignAg How about a hemp and cannabis industry, @SecretarySonny ?,,,,,,,,,
,,,,,,,,,,
Are we ready to g?|||1|@NoUseForNamesJ,@SecretarySonny,@USTradeRep,@USDAForeignAg,@SecretarySonny,,,,,,
1026864848422952960|08-07-2018|RT @1o5CleanEnergy: Why doesn't a drought end when it rains? Find out: https://t.co/4ESw6KNoht,,,,,,,,,,
@USGS ,,,,,,,,,,
,,,,,,,,,,
Photo: @USDA https://t.co/voConHZMyb|||5|@1o5CleanEnergy,@USGS,@USDA,,,,,,,,
1026864733738156032|08-07-2018|One common link from this morning?s general session with @USDA_NRCS Acting Chief Leonard Jordan, @VaAgriculture Sec? https://t.co/eNfsjgT8PW|||1|@USDA_NRCS,@VaAgriculture,,,,,,,,
1026864430347444224|08-07-2018|RT @SecretarySonny: Two Chinese nationals charged with stealing hi-tech American rice seeds, engineered for medical use. This case illustra?|||143|@SecretarySonny,,,,,,,,,
1026864098129207299|08-07-2018|NRCS Unveils Conservation Strategy to Improve Health of Chesapeake Bay Watershed - #water #quality @USDA_NRCS https://t.co/KLPUsylslS|#water,#quality||0|@USDA_NRCS,,,,,,,,,
1026863923633573888|08-07-2018|RT @Cabinet: .@SecretarySonny writes that President Trump is standing up for U.S. agriculture, rightly calling out foreign competitors for?|||382|@Cabinet,@SecretarySonny,,,,,,,,
1026863815881830402|08-07-2018|RT @USDA: U.S. poultry gains new market access in Morocco. The U.S. is the world?s 2nd largest poultry exporter, with global sales of poult?|||31|@USDA,,,,,,,,,
1026863065654915072|08-07-2018|Secretary @SecretarySonny Announces An Expanded Trade Relationship With Morocco #Trade #Morocco #agriculture ,,,,,,,,,,
https://t.co/nSR0y9GUaO|#Trade,#Morocco,#agriculture||0|@SecretarySonny,,,,,,,,
1026863044826161153|08-07-2018|RT @SecretarySonny: Two Chinese nationals charged with stealing hi-tech American rice seeds, engineered for medical use. This case illustra?|||143|@SecretarySonny,,,,,,,,,
1026862810213609473|08-07-2018|Sadly, @usda is not the only agency appearing to go lax on puppy mills; a state agency is also under scrutiny https://t.co/HjK44IRBRA|||2|@USDA,,,,,,,,,
1026862659835244545|08-07-2018|Russian #wheat sales seen picking up ahead of @USDA World #Agriculture Supply and Demand Estimate (WASDE) report.? https://t.co/K7VsD3ieEj|#wheat,#Agriculture||1|@USDA,,,,,,,,,
1026862396034478081|08-07-2018|RT @TamarHaspel: How is the @USDA going to resolve the #GMO labeling issue? @CSPI's @JaffeGregory looks into his crystal ball and actually?|#GMO||10|@TamarHaspel,@USDA,@CSPI,@JaffeGregory,,,,,,,
1026862179482447872|08-07-2018|RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?|||46|@SecretarySonny,@USTradeRep,,,,,,,,,
1026862141268221952|08-07-2018|RT @usdafsa: Cotton producers, get the data you need to make critical decisions about ARC & PLC programs. Our interactive tool can help htt?|||8|@usdafsa,,,,,,,,,
1026861920433987585|08-07-2018|@eilperin @dino_grandoni One of the first rules of #disaster mgmt is not to cast blame, especially while the disast? https://t.co/vfdNf9pD5h|#disaster||0|@eilperin,@dino_grandoni,,,,,,,,
1026861754700234753|08-07-2018|RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?|||46|@SecretarySonny,@USTradeRep,,,,,,,,,
1026861732487200768|08-07-2018|RT @FarmPolicy: 1/ @USDA Wx: Plains, mostly dry weather persists in #Texas, where 59% of the rangeland and pastures, 49% of the #cotton, an?|#Texas,#cotton||1|@FarmPolicy,@USDA,,,,
1026861645182787594|08-07-2018|RT @FarmPolicy: 2/ @USDA Wx: Meanwhile, showers are benefiting summer crops on the central Plains, while warm, dry weather favors winter an?|||1|@FarmPolicy,@USDA,,,,,,
1026861621589753858|08-07-2018|RT @USDA_NRCS: Looking for NRCS data, maps or mobile apps? All right here: https://t.co/sRSq8ZCt8L https://t.co/1vp58HZe0f|||12|@USDA_NRCS,,,,,,,,,
1026861618716712962|08-07-2018|RT @FarmPolicy: 3/ @USDA Wx: #Corn Belt, scattered showers and thunderstorms stretch from the #Ohio Valley into #drought-affected sections?|#Corn,#Ohio,#drought||1|@FarmPolicy,@USDA,,,,,,
1026861585460080640|08-07-2018|RT @FarmPolicy: 4/ @USDA Wx: A few showers are also occurring in the upper #Midwest. On August 5, #Missouri led the nation in #corn and #so?|#Midwest,#Missouri,#corn||2|@FarmPolicy,@USDA,,,,,,
1026861503658565632|08-07-2018|RT @USDA: #DYK @USDA_ARS is our principal in-house research agency? ARS leads America toward a better future through agricultural research?|#DYK||8|@USDA,@USDA_ARS,,,,,,,,,
1026861310741540869|08-07-2018|Did you #know that @lambfarmkitchen ONLY grows @USDA certified #organic #fruits and #veggies? Pretty #cool huh?!? https://t.co/bNp0vFOxuF|#know,#organic,#fruits,#veggies,#cool||0|@lambfarmkitchen,@USDA,,,,,
1026860794598903814|08-07-2018|RT @USDA_NRCS: Since 2009, NRCS has helped landowners improve 3.6 million acres of land in the Chesapeake Bay watershed. Here?s our plan fo?|||3|@USDA_NRCS,,,,,,,,,
1026860686129999874|08-07-2018|RT @CafedeGuatemala: Presidente de Anacafé, Ricardo Arenas, junto a delegación de @CamagroGuate y @MagaGuatemala promoviendo agenda público?|||4|@CafedeGuatemala,@CamagroGuate,@MagaGuatemala,,,,,,
1026860658967498752|08-07-2018|RT @USDA: Agriculture @SecretarySonny proclaims August 5-11,2018, as National #FarmersMarketWeek - https://t.co/gXXKyd2RxH https://t.co/vE?|#FarmersMarketWeek||62|@USDA,@SecretarySonny,,,,,,,
1026860523198062592|08-07-2018|This is why we must ban the sale of puppy mill dogs and focus on the retail side. We can't trust @usda or? https://t.co/wh8KQyL4N0|||1|@USDA,,,,,,,,,,
1026860194121363461|08-07-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepGosar @RepWesterman @J?|||10|@MinnesotaMiners,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepGosar,@RepWesterman,
1026860137523363841|08-07-2018|RT @MinnesotaMiners: @POTUS @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterman @Jeff?|||10|@MinnesotaMiners,@POTUS,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar,@RepWesterman,
1026860109673189376|08-07-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @RepGosar @RepWesterman @repdonyoung @Jeff?|||11|@MinnesotaMiners,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@RepGosar,@RepWesterman,@repdonyoung,
1026860060620808198|08-07-2018|Using the #FarmBill's technical and financial assistance, @USDA_NRCS announces new plan to implement #soilhealth, w? https://t.co/Br6IJVhBqC|#FarmBill,#soilhealth||0|@USDA_NRCS,,,,,,,
1026859951715766277|08-07-2018|RT @Unitedminingal: @SecretarySonny We are tired of waiting for the outcome of the Environmental Assessment in the @SuperiorNF . Lets get t?|||10|@Unitedminingal,@SecretarySonny,@SuperiorNF,,,,,,,,
1026859925639716864|08-07-2018|RT @SecretarySonny: Two Chinese nationals charged with stealing hi-tech American rice seeds, engineered for medical use. This case illustra?|||143|@SecretarySonny,,,,,,,,,
1026859906387910656|08-07-2018|RT @Unitedminingal: @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterm?|||10|@Unitedminingal,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar,,
1026859872317521921|08-07-2018|RT @Unitedminingal: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepGosar @RepWesterman @Je?|||10|@Unitedminingal,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepGosar,@RepWesterman,
1026859842584104960|08-07-2018|RT @Unitedminingal: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @RepGosar @RepWesterman @JeffSmalls @MarkAm?|||11|@Unitedminingal,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@RepGosar,@RepWesterman,@JeffSmalls,
1026859817359564800|08-07-2018|RT @Unitedminingal: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @USFWSDirector @USRepRickNolan @RepTomEmmer @RepGosar @R?|||11|@Unitedminingal,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@USFWSDirector,@USRepRickNolan,@RepTomEmmer,@RepGosar,
1026859567143997440|08-07-2018|RT @USDA: Here's a photo of @SecretarySonny visiting the Dona Sofia Polo Ranch in San Antonio de Areco, Argentina. Secretary Perdue meets w?|||21|@USDA,@SecretarySonny,,,,,,,,
1026859088003649537|08-07-2018|RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?|||46|@SecretarySonny,@USTradeRep,,,,,,,,,
1026858866426802176|08-07-2018|RT @TamarHaspel: How is the @USDA going to resolve the #GMO labeling issue? @CSPI's @JaffeGregory looks into his crystal ball and actually?|#GMO||10|@TamarHaspel,@USDA,@CSPI,@JaffeGregory,,,,,,,
1026858442244456453|08-07-2018|RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?|||46|@SecretarySonny,@USTradeRep,,,,,,,,,
1026858318873210880|08-07-2018|@SecretarySonny @USTradeRep @USDAForeignAg We're always working to open new markets for American agricultural produ? https://t.co/twUfYpd8uU|||0|@SecretarySonny,@USTradeRep,@USDAForeignAg,,,,,,,,
1026858011669749760|08-07-2018|RT @wefishhm70: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @west?|||9|@wefishhm70,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump,,
1026857752000425986|08-07-2018|@SecretarySonny @USTradeRep @USDAForeignAg ????????|||0|@SecretarySonny,@USTradeRep,@USDAForeignAg,,,,,,,,
1026857591765381120|08-07-2018|RT @TamarHaspel: How is the @USDA going to resolve the #GMO labeling issue? @CSPI's @JaffeGregory looks into his crystal ball and actually?|#GMO||10|@TamarHaspel,@USDA,@CSPI,@JaffeGregory,,,,,,,
1026857162637750277|08-07-2018|RT @ConstructConnx: @USDA invests $345.5 Million in Rural Electric #Infrastructure https://t.co/WLf5qBQLRs | @farmpress https://t.co/rsGagk?|#Infrastructure||1|@ConstructConnx,@USDA,@farmpress,,,,,,,,
1026857149287333888|08-07-2018|RT @FarmersGov: It?s generally best to seed #covercrops as soon as possible after harvest ? or even before ? to reduce or eliminate the fal?|#covercrops||19|@FarmersGov,,,,,,,,,,
1026856829446488065|08-07-2018|It's National #FarmersMarketWeek! Support your local small business vendors ? https://t.co/Rol4aZObXY cc: @USDA https://t.co/Lam8o8BcMs|#FarmersMarketWeek||0|@USDA,,,,,,,,,,
1026856781161611265|08-07-2018|@USDA invests $345.5 Million in Rural Electric #Infrastructure https://t.co/WLf5qBQLRs | @farmpress https://t.co/rsGagkvEps|#Infrastructure||1|@USDA,@farmpress,,,,,,,,,
1026856562890088449|08-07-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||272|@HoustonISD,@USDA,,,,,,,
1026856089688723456|08-07-2018|RT @USDA: Agriculture @SecretarySonny proclaims August 5-11,2018, as National #FarmersMarketWeek - https://t.co/gXXKyd2RxH https://t.co/vE?|#FarmersMarketWeek||62|@USDA,@SecretarySonny,,,,,,,
1026855631301615623|08-07-2018|RT @wefishhm70: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @west?|||9|@wefishhm70,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump,,
1026855611970019328|08-07-2018|RT @2SmallToFail: Want to know if your baby is getting the nutrients he needs for his healthy development? Check out this child nutrition g?|||11|@2SmallToFail,,,,,,,,,,
1026855401017565184|08-07-2018|RT @USDA: Agriculture @SecretarySonny proclaims August 5-11,2018, as National #FarmersMarketWeek - https://t.co/gXXKyd2RxH https://t.co/vE?|#FarmersMarketWeek||62|@USDA,@SecretarySonny,,,,,,,
1026855400509984770|08-07-2018|RT @wefishhm70: @RepGosar @Replouiegohmert @RepDLamborn @RobWittman @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepWester?|||9|@wefishhm70,@RepGosar,@replouiegohmert,@RepDLamborn,@RobWittman,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves,,
1026855107269480448|08-07-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||272|@HoustonISD,@USDA,,,,,,,
1026854992941133824|08-07-2018|RT @TamarHaspel: How is the @USDA going to resolve the #GMO labeling issue? @CSPI's @JaffeGregory looks into his crystal ball and actually?|#GMO||10|@TamarHaspel,@USDA,@CSPI,@JaffeGregory,,,,,,,
1026854992135606272|08-07-2018|@TamarHaspel @USDA @CSPI @JaffeGregory Just left out why the organic industry wants GE food labels, marketing https://t.co/brqYtjKwCI|||1|@TamarHaspel,@USDA,@CSPI,@JaffeGregory,,,,,,
1026854846668795904|08-07-2018|The @USDA_NRCS Unveils Conservation Strategy to Improve Health of Chesapeake Bay Watershed https://t.co/rFEH5rvNVd|||0|@USDA_NRCS,,,,,,,,,,
1026854824120406018|08-07-2018|RT @USDA: It's #MondayMorning! What better way to start the week off with some #MondayMotivation from our very own @SecretarySonny. https:/?|#MondayMorning,#MondayMotivation||85|@USDA,@SecretarySonny,,,,,,,,
1026854709905305600|08-07-2018|RT @eggsinschools: Scenerio. You purchase bulk @USDA egg patties. You need to utilize product all while keeping your students engaged in #s?|||3|@eggsinschools,@USDA,,,,,,,,,
1026854600366874624|08-07-2018|RT @NECornBoard: Current #Nebraska #corn stages. @USDA https://t.co/D2mwJ04HPo|#Nebraska,#corn||6|@NECornBoard,@USDA,,,,,,,,
1026854528233033728|08-07-2018|RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?|||46|@SecretarySonny,@USTradeRep,,,,,,,,,
1026854516208091136|08-07-2018|RT @SecretarySonny: Two Chinese nationals charged with stealing hi-tech American rice seeds, engineered for medical use. This case illustra?|||143|@SecretarySonny,,,,,,,,,
1026854504808022016|08-07-2018|RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?|||46|@SecretarySonny,@USTradeRep,,,,,,,,,
1026854402408308736|08-07-2018|RT @SEEDSandCHIPS: As #startups across the world race to bring slaughter-free meat to the market, it's forcing the industry to rethink how?|#startups||3|@SEEDSandCHIPS,,,,,,,,,
1026854366928662534|08-07-2018|RT @SecretarySonny: We're always working to open new markets for American agricultural products. Proud to announce w/@USTradeRep Amb. Light?|||46|@SecretarySonny,@USTradeRep,,,,,,,,,
1026854335270072320|08-07-2018|RT @eggsinschools: Scenerio. You purchase bulk @USDA egg patties. You need to utilize product all while keeping your students engaged in #s?|||3|@eggsinschools,@USDA,,,,,,,,,
1026854250800984064|08-07-2018|RT @SecretarySonny: Two Chinese nationals charged with stealing hi-tech American rice seeds, engineered for medical use. This case illustra?|||143|@SecretarySonny,,,,,,,,,
1026853918217777158|08-07-2018|RT @FarmersGov: We worked with Texas rancher Kregg McKenny to develop an alternative water source for his cattle in times of drought. How c?|||5|@FarmersGov,,,,,,,,,,
1026853917383118849|08-07-2018|RT @USDA: U.S. poultry gains new market access in Morocco. The U.S. is the world?s 2nd largest poultry exporter, with global sales of poult?|||31|@USDA,,,,,,,,,
1026853479472607233|08-07-2018|We?re bringing @NIHSBIR, @NSFsbir, @USDA and more agencies right to you! #SBIRRoadTour comes to New Haven, CT on Au? https://t.co/LlM6dYrZOp|#SBIRRoadTour||3|@NIHsbir,@NSFSBIR,@USDA,,,,,
1026853446253780992|08-07-2018|RT @USDA_AMS: Farmers markets are significant outlets for small-to-medium, new & beginning & veteran farmers to reach consumers. Supporting?|||10|@USDA_AMS,,,,,,,,,
