tweetId|tweetDate|tweetText|hashtagList|location|numberRetweets|userMentions_userName
1029502063795994624|08-14-2018|@MMoskal2 @SecretaryZinke @SecretarySonny @RepLaMalfa @realDonaldTrump Seriously though. What makes you think Trump? https://t.co/8Q4uSafc96|||0|@MMoskal2,@SecretaryZinke,@SecretarySonny,@RepLaMalfa,@realDonaldTrump
1029501515936002048|08-14-2018|RT @VP: .@POTUS and I continue to monitor the California wildfires. @SecretaryZinke and @SecretarySonny are on the ground today. THANK YOU?|||792|@VP,@POTUS,@SecretaryZinke,@SecretarySonny
1029501116977827840|08-14-2018|@Russet_burbank @SecretaryZinke @SecretarySonny @RepLaMalfa @realDonaldTrump Sorry you imagine your talking to a st? https://t.co/wAHVCjPgJT|||0|@Russet_burbank,@SecretaryZinke,@SecretarySonny,@RepLaMalfa,@realDonaldTrump
1029500983431360513|08-14-2018|RT @USDA_NRCS: #DYK there are more microbes in a teaspoon of healthy soil than there are people on Earth? https://t.co/pEHIAnQEdR #soilheal?|#DYK||42|@USDA_NRCS
1029500762097737728|08-14-2018|RT @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?|||312|@Biodiesel_Media,@EPA
1029500638588223488|08-14-2018|RT @SecretarySonny: More free-flowing conversations with California producers at Joseph Gallo Farms in Atwater. Able to catch a quick tour?|||19|@SecretarySonny
1029500300489412608|08-14-2018|RT @Biodiesel_Media: Biodiesel is helping California reduce carbon emissions to record levels. Tell the @EPA to support homegrown, renewabl?|||312|@Biodiesel_Media,@EPA
1029499944946868226|08-14-2018|@MMoskal2 @SecretaryZinke @SecretarySonny @RepLaMalfa @realDonaldTrump Your pleas are going to fall on deaf ears th? https://t.co/MeUZoZvHNX|||0|@MMoskal2,@SecretaryZinke,@SecretarySonny,@RepLaMalfa,@realDonaldTrump
1029499826562629633|08-14-2018|RT @VP: .@POTUS and I continue to monitor the California wildfires. @SecretaryZinke and @SecretarySonny are on the ground today. THANK YOU?|||792|@VP,@POTUS,@SecretaryZinke,@SecretarySonny
1029499714218016768|08-14-2018|RT @aliciarockwell: Appreciated @SecretarySonny @RepJeffDenham taking time to hear about @almonds earned place as #1 US #specialtycrop in v?|#specialtycrop||5|@aliciarockwell,@SecretarySonny,@RepJeffDenham,@almonds
